path,description
/AM/AM0209/AM0209A/KSjuSNI2007,"""Labour market"", ""Short term business statistics on sick pay"", ""Number of sickdays and sickperiods"", ""Number of sick days and sick periods distributed by sex and industrial classification SNI2007 (production-and service industry). Quarter 2009K1 - 2023K4"""
/AM/AM0209/AM0209B/KSjuSNI2002,"""Labour market"", ""Short term business statistics on sick pay"", ""Older tables, not updated"", ""Number of sickdays and sickperiods distributed by sex and industrial classification SNI2002 (production-and service industry). Quaterly 2006K1 - 2009K1"""
/AM/AM0209/AM0209B/SjukloneperiodSekt,"""Labour market"", ""Short term business statistics on sick pay"", ""Older tables, not updated"", ""Number  of sickperiods and sickdays per employee distributed by sex and sector (old Institutional Sectors). Quaterly 2006K1 - 2015K1"""
/AM/AM0210/AM0210A/ArbStatusM,"""Labour market"", ""Population by Labour market status"", ""Labour market status – preliminary statistics based on monthly data"", ""Labour market status by region, sex, age and region of birth. Preliminary statistics. Month 2020M01 - 2024M02"""
/AM/AM0210/AM0210A/ArbStatusKv,"""Labour market"", ""Population by Labour market status"", ""Labour market status – preliminary statistics based on monthly data"", ""Labour market status by region, sex, age and region of birth. Preliminary statistics. Quarter 2020K1 - 2023K4"""
/AM/AM0210/AM0210A/ArbStatusAr,"""Labour market"", ""Population by Labour market status"", ""Labour market status – preliminary statistics based on monthly data"", ""Labour market status by region, sex, age and region of birth. Preliminary statistics. Year 2020 - 2023"""
/AM/AM0210/AM0210A/ArbStatFoT1,"""Labour market"", ""Population by Labour market status"", ""Labour market status – preliminary statistics based on monthly data"", ""Labour market status by region, main source of income, sex, age and region of birth. Preliminary statistics. Month 2020M01 - 2024M02"""
/AM/AM0210/AM0210A/ArbStatFAT12,"""Labour market"", ""Population by Labour market status"", ""Labour market status – preliminary statistics based on monthly data"", ""Labour market status by region, work-related income level, sex, age and region of birth. Preliminary statistics. Month 2020M01 - 2024M02"""
/AM/AM0210/AM0210A/ArbStatHuv,"""Labour market"", ""Population by Labour market status"", ""Labour market status – preliminary statistics based on monthly data"", ""Labour market status by region, main source of income, work-related income level, sex, age and region of birth. Preliminary statistics. Month 2020M01 - 2024M02"""
/AM/AM0210/AM0210C/ZArbStatusM,"""Labour market"", ""Population by Labour market status"", ""Labour market status – final statistics based on monthly data"", ""Labour market status by region, sex, age and region of birth. Final statistics. Month 2020M01 - 2022M12"""
/AM/AM0210/AM0210C/ZArbStatusKv,"""Labour market"", ""Population by Labour market status"", ""Labour market status – final statistics based on monthly data"", ""Labour market status by region, sex, age and region of birth. Final statistics. Quarter 2020K1 - 2022K4"""
/AM/AM0210/AM0210C/ZArbStatusAr,"""Labour market"", ""Population by Labour market status"", ""Labour market status – final statistics based on monthly data"", ""Labour market status by region, sex, age and region of birth. Final statistics. Year 2020 - 2022"""
/AM/AM0210/AM0210C/ZArbStatFoT1,"""Labour market"", ""Population by Labour market status"", ""Labour market status – final statistics based on monthly data"", ""Labour market status by region, main source of income, sex, age and region of birth. Final statistics. Month 2020M01 - 2022M12"""
/AM/AM0210/AM0210C/ZArbStatFAT12,"""Labour market"", ""Population by Labour market status"", ""Labour market status – final statistics based on monthly data"", ""Labour market status by region, work-related income level, sex, age and region of birth. Final statistics. Month 2020M01 - 2022M12"""
/AM/AM0210/AM0210C/ZArbStatHuv,"""Labour market"", ""Population by Labour market status"", ""Labour market status – final statistics based on monthly data"", ""Labour market status by region, main source of income, work-related income level, sex, age and region of birth. Final statistics. Month 2020M01 - 2022M12"""
/AM/AM0210/AM0210D/ArRegArbStatus,"""Labour market"", ""Population by Labour market status"", ""Labour market status – final statistics based on annual data"", ""Labour market status by region, sex, age and region of birth. Annual register. Year 2020 - 2022"""
/AM/AM0210/AM0210D/ArRegArbStatFoT1,"""Labour market"", ""Population by Labour market status"", ""Labour market status – final statistics based on annual data"", ""Labour market status by region, main source of income, sex, age and region of birth. Annual register. Year 2020 - 2022"""
/AM/AM0210/AM0210D/ArRegArbStatFAT12,"""Labour market"", ""Population by Labour market status"", ""Labour market status – final statistics based on annual data"", ""Labour market status by region, work-related income level, sex, age and region of birth. Annual register. Year 2020 - 2022"""
/AM/AM0210/AM0210D/ArRegArbStatHuv,"""Labour market"", ""Population by Labour market status"", ""Labour market status – final statistics based on annual data"", ""Labour market status by region, main source of income, work-related income level, sex, age and region of birth. Annual register. Year 2020 - 2022"""
/AM/AM0210/AM0210B/ArbStDoNMNN,"""Labour market"", ""Population by Labour market status"", ""Employed – preliminary statistics based on monthly data"", ""Employed 15-74 years by region, sex, industrial classification (NACE Rev. 2) and region of birth. Preliminary statistics. Month 2020M01 - 2024M02"""
/AM/AM0210/AM0210B/ArbStDoNKvNN,"""Labour market"", ""Population by Labour market status"", ""Employed – preliminary statistics based on monthly data"", ""Employed 15-74 years by region, sex, industrial classification (NACE Rev. 2) and region of birth. Preliminary statistics. Quarter 2020K1 - 2023K4"""
/AM/AM0210/AM0210B/ArbStDoNArNN,"""Labour market"", ""Population by Labour market status"", ""Employed – preliminary statistics based on monthly data"", ""Employed 15-74 years by region, sex, industrial classification (NACE Rev. 2) and region of birth. Preliminary statistics. Year 2020 - 2023"""
/AM/AM0210/AM0210B/YrkStallningM,"""Labour market"", ""Population by Labour market status"", ""Employed – preliminary statistics based on monthly data"", ""Employed 15-74 years by region, status in employment, sex, age and region of birth. Preliminary statistics. Month 2020M01 - 2024M02"""
/AM/AM0210/AM0210B/YrkStallningKv,"""Labour market"", ""Population by Labour market status"", ""Employed – preliminary statistics based on monthly data"", ""Employed 15-74 years by region, status in employment, sex, age and region of birth. Preliminary statistics. Quarter 2020K1 - 2023K4"""
/AM/AM0210/AM0210B/YrkStallningAr,"""Labour market"", ""Population by Labour market status"", ""Employed – preliminary statistics based on monthly data"", ""Employed 15-74 years by region, status in employment, sex, age and region of birth. Preliminary statistics. Year 2020 - 2023"""
/AM/AM0210/AM0210B/SektorSyssM,"""Labour market"", ""Population by Labour market status"", ""Employed – preliminary statistics based on monthly data"", ""Employed 15-74 years by region, sector, sex, age and region of birth. Preliminary statistics. Month  2020M01 - 2024M02"""
/AM/AM0210/AM0210B/SektorSyssKv,"""Labour market"", ""Population by Labour market status"", ""Employed – preliminary statistics based on monthly data"", ""Employed 15-74 years by region, sector, sex, age and region of birth. Preliminary statistics. Quarter 2020K1 - 2023K4"""
/AM/AM0210/AM0210B/SektorSyssAr,"""Labour market"", ""Population by Labour market status"", ""Employed – preliminary statistics based on monthly data"", ""Employed 15-74 years by region, sector, sex, age and region of birth. Preliminary statistics. Year 2020 - 2023"""
/AM/AM0210/AM0210E/ZArbStDoNMN,"""Labour market"", ""Population by Labour market status"", ""Employed – final statistics based on monthly data"", ""Employed 15-74 years by region, sex, industrial classification (NACE Rev. 2) and region of birth. Final statistics. Month 2020M01 - 2022M12"""
/AM/AM0210/AM0210E/ZArbStDoNKvN,"""Labour market"", ""Population by Labour market status"", ""Employed – final statistics based on monthly data"", ""Employed 15-74 years by region, sex, industrial classification (NACE Rev. 2) and region of birth. Final statistics. Quarter 2020K1 - 2022K4"""
/AM/AM0210/AM0210E/ZArbStDoNArN,"""Labour market"", ""Population by Labour market status"", ""Employed – final statistics based on monthly data"", ""Employed 15-74 years by region, sex, industrial classification (NACE Rev. 2) and region of birth. Final statistics. Year 2020 - 2022"""
/AM/AM0210/AM0210E/ZYrkStallningM,"""Labour market"", ""Population by Labour market status"", ""Employed – final statistics based on monthly data"", ""Employed 15-74 years by region, status in employment, sex, age and region of birth. Final statistics. Month 2020M01 - 2022M12"""
/AM/AM0210/AM0210E/ZYrkStallningKv,"""Labour market"", ""Population by Labour market status"", ""Employed – final statistics based on monthly data"", ""Employed 15-74 years by region, status in employment, sex, age and region of birth. Final statistics2. Quarter 2020K1 - 2022K4"""
/AM/AM0210/AM0210E/ZYrkStallningAr,"""Labour market"", ""Population by Labour market status"", ""Employed – final statistics based on monthly data"", ""Employed 15-74 years by region, status in employment, sex, age and region of birth. Final statistics. Year 2020 - 2022"""
/AM/AM0210/AM0210E/ZSektorSyssM,"""Labour market"", ""Population by Labour market status"", ""Employed – final statistics based on monthly data"", ""Employed 15-74 years by region, sector, sex, age and region of birth. Final statistics. Month  2020M01 - 2022M12"""
/AM/AM0210/AM0210E/ZSektorSyssKv,"""Labour market"", ""Population by Labour market status"", ""Employed – final statistics based on monthly data"", ""Employed 15-74 years by region, sector, sex, age and region of birth. Final statistics. Quarter 2020K1 - 2022K4"""
/AM/AM0210/AM0210E/ZSektorSyssAr,"""Labour market"", ""Population by Labour market status"", ""Employed – final statistics based on monthly data"", ""Employed 15-74 years by region, sector, sex, age and region of birth. Final statistics. Year 2020 - 2022"""
/AM/AM0210/AM0210F/ArRegArbStDoN,"""Labour market"", ""Population by Labour market status"", ""Employed – final statistics based on annual data"", ""Employed 15-74 years by region, sex, industrial classification (NACE Rev. 2) and region of birth. Annual register. Year 2020 - 2022"""
/AM/AM0210/AM0210F/ArRegUtb,"""Labour market"", ""Population by Labour market status"", ""Employed – final statistics based on annual data"", ""Employed 15-74 years by region, sex, industrial classification (NACE Rev. 2) and level of education. Annual register. Year 2020 - 2022"""
/AM/AM0210/AM0210F/ArRegYrkStallning,"""Labour market"", ""Population by Labour market status"", ""Employed – final statistics based on annual data"", ""Employed 15-74 years by region, status in employment, sex, age and region of birth. Annual register. Year 2020 - 2022"""
/AM/AM0210/AM0210F/ArRegSektorSyss,"""Labour market"", ""Population by Labour market status"", ""Employed – final statistics based on annual data"", ""Employed 15-74 years by region, sector, sex, age and region of birth. Annual register. Year 2020 - 2022"""
/AM/AM0210/AM0210F/ArRegPend1,"""Labour market"", ""Population by Labour market status"", ""Employed – final statistics based on annual data"", ""Employed 15-74 years by residence location in relation to workplace location, municipality and sex. Annual register. Year 2020 - 2022"""
/AM/AM0210/AM0210F/ArRegPend2,"""Labour market"", ""Population by Labour market status"", ""Employed – final statistics based on annual data"", ""Employed 15-74 years, by municipality of residence, municipality of work and sex. Annual register. Year 2020 - 2022"""
/AM/AM0301/AM0301A/AKIAM07,"""Labour market"", ""Labour cost index for wage-earners and salaried employees in the private sector (AKI)"", ""Labour cost index for wage-earners and salaried employees in the private sector (AKI)"", ""Labour cost index for wage-earners in private sector (AKI), NACE rev. 2. Month 2008M01 - 2024M02"""
/AM/AM0301/AM0301A/AKITM07,"""Labour market"", ""Labour cost index for wage-earners and salaried employees in the private sector (AKI)"", ""Labour cost index for wage-earners and salaried employees in the private sector (AKI)"", ""Labour cost index for salaried employees in private sector (AKI), NACE rev. 2. Month 2008M01 - 2024M02"""
/AM/AM0301/AM0301B/LOIAK07,"""Labour market"", ""Labour cost index for wage-earners and salaried employees in the private sector (AKI)"", ""Index for direct wages and salaries"", ""Index for direct wages for wage-earners in private sector (LÖI), NACE rev. 2. Month 2008M01 - 2024M02"""
/AM/AM0301/AM0301B/LOITK07,"""Labour market"", ""Labour cost index for wage-earners and salaried employees in the private sector (AKI)"", ""Index for direct wages and salaries"", ""Index for direct salaries for salaried employees in private sector (LÖI), NACE rev. 2. Month 2008M01 - 2024M02"""
/AM/AM0301/AM0301C/AKIAM,"""Labour market"", ""Labour cost index for wage-earners and salaried employees in the private sector (AKI)"", ""Old tables, not updated"", ""Labour cost index for wage-earners in private sector, NACE rev. 1.1 (not updated). Month 1996M01 - 2008M12"""
/AM/AM0301/AM0301C/AKIIM,"""Labour market"", ""Labour cost index for wage-earners and salaried employees in the private sector (AKI)"", ""Old tables, not updated"", ""Labour cost index for wage-earners in mining, quarrying and manufacturing, NACE rev. 1.1 (not updated). Month 1996M01 - 2008M12"""
